"customer_id","total_transactions","total_customer_rev"
5463,"179","57524.46"
4379,"161","57521.19"
5781,"151","57519.71"
5782,"147","57517.80"
1673,"169","57514.73"
2688,"174","57513.61"
3801,"169","57513.06"
3794,"177","57495.12"
4027,"143","57469.42"
1908,"175","57467.52"
5583,"173","57462.69"
5994,"172","57445.01"
2596,"176","57437.86"
5390,"149","57426.41"
5149,"159","57422.16"
1430,"177","57404.77"
2065,"164","57399.80"
981,"160","57392.65"
931,"171","57389.91"
747,"169","57389.36"
2644,"165","57383.59"
4279,"184","57377.83"
3118,"194","57374.89"
4266,"163","57373.06"
3129,"177","57368.79"
438,"169","57365.26"
1614,"169","57354.13"
2599,"172","57342.33"
967,"172","57336.45"
495,"149","57326.50"
1546,"169","57322.64"
2947,"156","57311.91"
3274,"178","57308.98"
4524,"147","57306.27"
5590,"171","57291.57"
3071,"159","57286.30"
4127,"163","57262.78"
786,"170","57262.71"
5259,"175","57253.37"
5838,"157","57251.99"
3773,"165","57231.29"
1473,"167","57230.35"
5462,"162","57215.05"
5350,"163","57191.04"
1983,"155","57185.13"
4345,"163","57178.78"
1496,"160","57160.22"
378,"181","57155.02"
962,"169","57149.56"
515,"160","57132.66"
2728,"154","57129.41"
3177,"162","57120.03"
5621,"166","57104.85"
721,"166","57093.64"
1749,"172","57080.60"
2929,"154","57073.67"
5880,"181","57068.36"
960,"168","57047.27"
5328,"166","57014.06"
3018,"185","57013.31"
3160,"173","57005.62"
3003,"186","57002.54"
384,"160","56996.92"
1903,"174","56980.90"
1719,"181","56977.61"
655,"159","56972.04"
3879,"157","56962.51"
4141,"165","56961.98"
4366,"165","56957.23"
5527,"173","56939.68"
4124,"181","56939.36"
5355,"160","56937.36"
3158,"184","56935.81"
5131,"161","56911.62"
5371,"152","56904.86"
4007,"166","56903.65"
3193,"168","56899.42"
986,"178","56898.94"
1957,"166","56897.46"
1799,"161","56892.70"
712,"161","56889.42"
3774,"161","56884.71"
1494,"168","56882.65"
3958,"174","56881.95"
1576,"178","56851.02"
4336,"160","56844.67"
4009,"167","56818.71"
5857,"166","56806.55"
5397,"190","56783.16"
5310,"166","56768.52"
3983,"160","56763.02"
1670,"161","56756.82"
5816,"150","56756.79"
1516,"159","56752.14"
3967,"162","56750.26"
3928,"168","56740.03"
2611,"156","56736.57"
1488,"172","56726.96"
3796,"179","56724.31"
5089,"174","56712.86"
5505,"164","56709.43"
4171,"169","56705.59"
520,"162","56700.02"
624,"167","56695.75"
5867,"165","56695.20"
526,"173","56675.44"
2937,"160","56671.21"
2550,"157","56671.08"
5959,"154","56662.69"
2636,"157","56655.63"
2888,"163","56635.55"
5645,"136","56634.59"
1989,"147","56619.97"
5636,"175","56604.64"
1872,"159","56601.88"
794,"175","56601.08"
466,"167","56584.73"
756,"166","56582.50"
886,"158","56581.76"
4137,"177","56570.47"
1925,"180","56563.17"
757,"154","56558.70"
3871,"161","56548.95"
5637,"153","56543.38"
5418,"173","56539.79"
1527,"167","56521.95"
5991,"155","56519.67"
3080,"163","56514.78"
1711,"139","56509.35"
3015,"146","56504.00"
2680,"155","56490.18"
399,"163","56486.41"
856,"170","56473.25"
833,"186","56468.73"
901,"176","56453.05"
4553,"173","56451.42"
5856,"181","56427.04"
5833,"161","56425.84"
2783,"173","56422.31"
3153,"186","56421.61"
995,"185","56407.78"
3138,"173","56399.54"
5792,"175","56397.18"
5728,"162","56393.15"
5844,"161","56384.41"
5683,"174","56380.44"
5255,"169","56376.04"
4561,"164","56363.15"
2909,"155","56361.50"
2682,"157","56346.29"
3821,"163","56344.10"
5405,"165","56335.05"
5860,"162","56323.77"
5468,"160","56316.37"
5983,"173","56311.78"
2541,"158","56306.90"
5685,"162","56295.44"
2971,"175","56267.12"
551,"155","56264.67"
2718,"167","56251.37"
2665,"173","56248.47"
5854,"160","56246.00"
5290,"148","56217.64"
2646,"152","56217.42"
2910,"185","56210.11"
2988,"171","56192.35"
661,"154","56182.15"
2681,"153","56180.68"
979,"167","56165.99"
497,"172","56164.35"
3294,"172","56163.81"
1702,"167","56162.79"
421,"168","56157.79"
1943,"154","56137.40"
2637,"177","56129.77"
5432,"180","56119.39"
3001,"176","56115.51"
3120,"154","56105.54"
3953,"173","56098.90"
5159,"180","56095.90"
5741,"158","56094.80"
2898,"168","56093.24"
572,"166","56085.42"
5477,"159","56085.27"
3778,"159","56066.93"
4104,"166","56066.32"
5820,"161","56066.23"
750,"171","56063.82"
5630,"152","56058.15"
3024,"165","56057.34"
4023,"188","56039.72"
1926,"180","56027.21"
834,"158","56024.84"
4271,"163","56019.29"
4026,"178","55986.08"
5701,"176","55978.57"
461,"170","55973.75"
5618,"159","55973.73"
2622,"157","55972.10"
4090,"164","55969.30"
1887,"164","55967.22"
1404,"170","55958.54"
676,"152","55958.12"
792,"169","55936.94"
664,"157","55914.78"
3265,"156","55912.05"
810,"141","55907.14"
5549,"135","55903.29"
873,"130","55899.09"
2619,"177","55897.60"
1776,"147","55891.86"
765,"157","55886.28"
2710,"154","55885.44"
5248,"150","55882.15"
3798,"170","55879.19"
5481,"159","55875.47"
1977,"169","55872.51"
3920,"158","55858.43"
3876,"169","55858.01"
1916,"167","55855.77"
4270,"170","55853.26"
3093,"173","55847.51"
5525,"164","55841.11"
1802,"172","55839.88"
5551,"164","55832.18"
3910,"158","55830.25"
5658,"176","55825.49"
4150,"170","55818.53"
5889,"170","55811.51"
5526,"169","55800.78"
2842,"141","55795.76"
533,"157","55790.49"
1610,"164","55776.37"
4353,"174","55771.87"
4215,"154","55771.48"
2834,"168","55756.17"
4568,"158","55734.87"
371,"158","55715.38"
3187,"164","55713.64"
5661,"145","55710.25"
2697,"165","55707.87"
390,"173","55701.81"
2054,"150","55698.41"
1485,"158","55684.48"
1843,"178","55676.19"
3915,"156","55675.67"
5852,"175","55666.45"
688,"170","55659.49"
3037,"161","55658.44"
5341,"171","55655.53"
4528,"161","55643.01"
2753,"173","55632.15"
1574,"165","55631.61"
489,"167","55619.19"
926,"151","55618.79"
3892,"168","55618.70"
5832,"158","55609.43"
3157,"168","55603.92"
3874,"162","55597.31"
715,"174","55591.75"
4179,"160","55578.58"
5193,"161","55576.36"
879,"181","55566.64"
622,"172","55556.85"
4491,"173","55548.38"
5431,"170","55540.82"
4169,"162","55521.31"
4242,"155","55516.59"
4256,"161","55484.56"
4483,"158","55478.94"
818,"159","55473.97"
5101,"172","55458.00"
1941,"177","55457.90"
5223,"149","55456.46"
5626,"171","55455.40"
5923,"165","55439.56"
1796,"166","55431.93"
627,"161","55426.28"
4006,"143","55413.15"
1824,"165","55411.53"
412,"164","55398.96"
2708,"172","55395.76"
4328,"158","55384.59"
1529,"159","55379.91"
1878,"159","55368.94"
3900,"154","55354.22"
5941,"154","55324.90"
4278,"165","55320.39"
2606,"155","55314.27"
4348,"151","55309.80"
1532,"183","55307.72"
3921,"172","55297.40"
377,"184","55295.70"
5130,"172","55286.35"
5771,"156","55280.92"
4258,"171","55274.52"
4030,"154","55268.74"
874,"171","55259.87"
5984,"149","55259.31"
1682,"175","55259.24"
2847,"147","55254.47"
727,"154","55241.69"
5904,"156","55229.55"
5268,"166","55199.99"
2889,"157","55196.80"
4464,"154","55186.63"
1000,"172","55183.71"
5412,"177","55180.04"
604,"150","55176.63"
5712,"173","55175.77"
3994,"167","55171.63"
2640,"158","55162.21"
1637,"176","55154.12"
3271,"160","55148.16"
976,"178","55142.40"
409,"170","55141.69"
5851,"160","55136.66"
5151,"194","55135.56"
710,"156","55127.70"
2908,"151","55115.20"
934,"152","55110.37"
516,"182","55108.86"
2581,"167","55105.44"
5300,"162","55095.77"
5570,"163","55070.79"
5262,"184","55049.65"
1884,"155","55046.53"
3070,"171","55041.26"
5539,"166","55024.52"
5746,"159","55022.08"
3896,"168","55011.11"
430,"152","54979.26"
1433,"151","54968.20"
1426,"163","54951.12"
4106,"164","54948.63"
2955,"169","54946.81"
5502,"170","54942.55"
730,"167","54938.28"
523,"143","54934.19"
3865,"144","54931.98"
3768,"162","54931.67"
1770,"161","54916.60"
3165,"175","54910.89"
5349,"147","54907.43"
501,"153","54903.54"
3275,"166","54892.81"
5702,"158","54882.48"
4401,"167","54876.10"
4513,"165","54871.47"
1568,"158","54867.11"
5329,"153","54852.24"
4515,"167","54847.14"
998,"167","54843.48"
2927,"154","54842.88"
4377,"163","54836.34"
1419,"170","54834.83"
3298,"171","54827.12"
5309,"164","54826.08"
2768,"157","54815.92"
2012,"167","54795.61"
4020,"161","54785.65"
5242,"166","54781.97"
824,"169","54781.09"
851,"169","54779.91"
1831,"138","54773.08"
5936,"173","54767.95"
5111,"159","54754.38"
479,"180","54754.31"
5611,"162","54753.68"
716,"164","54752.19"
2901,"162","54741.68"
5779,"162","54726.25"
2821,"182","54726.21"
1413,"162","54714.42"
5693,"159","54713.29"
5497,"152","54698.89"
2801,"165","54693.86"
910,"149","54693.09"
4563,"169","54685.14"
5388,"149","54674.78"
2739,"157","54673.08"
1678,"135","54667.42"
5990,"180","54663.04"
1660,"153","54648.10"
1827,"163","54628.17"
1557,"162","54616.58"
3066,"169","54615.10"
5677,"155","54605.33"
2945,"173","54602.77"
5229,"172","54601.20"
920,"164","54600.43"
4092,"145","54586.50"
375,"173","54582.78"
470,"167","54573.46"
2026,"156","54570.10"
5886,"164","54569.42"
811,"167","54561.26"
3196,"157","54547.39"
355,"168","54539.76"
5875,"160","54537.24"
1394,"144","54524.67"
3227,"163","54515.21"
1428,"154","54495.15"
4445,"163","54473.85"
4580,"167","54468.54"
4577,"168","54454.41"
1587,"173","54438.68"
5692,"153","54438.18"
5508,"155","54430.93"
4546,"169","54428.28"
5736,"174","54424.54"
5986,"159","54423.51"
1683,"160","54409.16"
5478,"152","54405.26"
365,"167","54398.66"
804,"176","54383.28"
2903,"165","54383.13"
5849,"158","54367.92"
4539,"158","54364.24"
3169,"154","54357.04"
906,"189","54354.27"
411,"173","54342.86"
591,"167","54336.47"
1868,"170","54324.85"
505,"159","54314.66"
3792,"181","54313.91"
5496,"147","54298.09"
2063,"142","54287.36"
2007,"157","54272.86"
2068,"166","54257.91"
535,"149","54253.92"
800,"169","54253.04"
4243,"149","54243.55"
4308,"150","54228.59"
5619,"162","54224.77"
5911,"156","54214.33"
5139,"169","54214.29"
5716,"175","54208.41"
2850,"149","54172.25"
1904,"165","54159.27"
4416,"160","54157.39"
911,"167","54151.33"
4435,"151","54150.02"
4578,"161","54137.76"
5294,"178","54110.16"
2643,"172","54099.00"
5214,"191","54089.42"
997,"160","54088.48"
4175,"156","54073.43"
2860,"157","54072.99"
2523,"144","54041.69"
5748,"165","54036.24"
5653,"165","54033.29"
512,"178","54025.70"
1551,"169","54023.14"
2076,"174","54022.87"
5258,"149","54022.82"
5340,"180","54014.62"
848,"170","54006.84"
5346,"178","54003.57"
914,"148","54000.54"
5575,"173","53998.71"
4448,"152","53996.55"
3936,"157","53979.61"
672,"156","53977.70"
1615,"158","53971.89"
2712,"163","53962.51"
2642,"175","53960.97"
4326,"179","53956.85"
949,"169","53951.23"
1881,"166","53948.01"
2530,"179","53940.56"
1780,"154","53935.77"
4180,"173","53933.35"
5150,"153","53932.67"
5520,"164","53930.70"
4410,"146","53926.90"
4231,"172","53912.69"
2983,"170","53881.95"
5336,"150","53876.28"
5486,"157","53862.90"
1668,"187","53856.18"
1487,"173","53853.63"
5718,"152","53849.42"
5312,"154","53848.58"
2706,"146","53839.40"
2734,"172","53837.61"
5704,"170","53825.38"
3168,"147","53821.59"
2737,"147","53810.73"
2775,"175","53802.56"
507,"150","53788.38"
5578,"154","53770.02"
5457,"169","53761.95"
4443,"161","53760.06"
431,"152","53751.82"
4505,"149","53751.12"
849,"149","53740.88"
5687,"162","53732.74"
3990,"171","53729.89"
5292,"171","53726.73"
1644,"145","53723.58"
559,"154","53716.53"
1440,"175","53712.51"
1570,"169","53689.57"
5698,"168","53688.73"
3099,"157","53686.50"
5847,"158","53656.26"
5244,"156","53651.64"
612,"182","53628.97"
4208,"171","53628.78"
1822,"156","53627.49"
1875,"178","53620.76"
4532,"174","53619.43"
5092,"169","53617.19"
2786,"175","53613.19"
5414,"175","53612.07"
5511,"179","53597.12"
4045,"159","53594.76"
3064,"153","53594.24"
5708,"167","53591.44"
5499,"179","53579.74"
5537,"162","53570.78"
3292,"180","53567.53"
5134,"159","53565.91"
5798,"166","53556.13"
4486,"154","53553.48"
1792,"156","53542.77"
2893,"153","53540.49"
3232,"156","53540.34"
778,"162","53532.88"
1806,"153","53526.17"
4248,"183","53524.12"
5184,"173","53504.03"
4394,"173","53493.51"
861,"167","53489.64"
2707,"160","53488.14"
5988,"167","53462.08"
2852,"168","53443.01"
3996,"172","53430.06"
2777,"168","53422.67"
827,"156","53421.56"
2527,"161","53403.10"
4193,"157","53398.86"
844,"175","53394.42"
846,"160","53387.82"
4064,"167","53386.39"
1804,"165","53376.47"
5934,"148","53376.29"
5929,"148","53363.72"
3886,"154","53347.06"
3767,"169","53346.46"
583,"153","53344.39"
1616,"149","53343.98"
4461,"147","53335.77"
2808,"166","53321.43"
973,"171","53308.07"
892,"145","53307.07"
5794,"172","53299.89"
1535,"163","53298.85"
3760,"170","53287.97"
3793,"149","53278.83"
1945,"161","53257.46"
5810,"153","53246.62"
683,"162","53239.09"
3882,"143","53237.91"
1478,"166","53230.41"
3009,"154","53224.97"
1463,"168","53218.61"
4361,"155","53216.80"
372,"157","53211.95"
5774,"172","53208.69"
801,"183","53188.32"
4489,"182","53181.95"
678,"167","53174.69"
1438,"164","53162.91"
736,"153","53150.21"
4250,"164","53145.14"
2999,"160","53135.40"
3279,"161","53128.37"
5181,"154","53128.00"
2034,"162","53125.73"
5449,"151","53106.70"
3770,"163","53103.55"
2886,"172","53102.79"
999,"163","53098.65"
5547,"153","53095.81"
5610,"169","53077.85"
1713,"153","53073.83"
593,"166","53068.85"
2005,"166","53043.09"
4225,"149","53035.33"
2848,"156","53014.20"
1789,"154","53008.55"
4425,"166","53007.55"
4082,"166","52985.58"
5567,"168","52957.42"
2695,"169","52943.39"
5825,"162","52942.50"
5473,"158","52935.67"
1457,"150","52927.75"
5553,"168","52920.38"
3273,"137","52920.37"
351,"158","52910.17"
490,"155","52882.59"
3998,"154","52836.37"
5167,"185","52831.90"
722,"152","52822.67"
4164,"164","52811.03"
1655,"166","52810.24"
769,"164","52803.39"
938,"159","52796.24"
5098,"176","52792.00"
581,"167","52770.83"
3244,"164","52768.89"
5843,"150","52749.49"
5723,"162","52749.27"
5759,"151","52731.02"
1448,"167","52727.72"
868,"143","52722.46"
3853,"173","52715.85"
5455,"172","52682.90"
360,"156","52667.17"
568,"169","52652.99"
1949,"174","52635.96"
5864,"161","52623.96"
2058,"166","52607.67"
3212,"159","52597.10"
2032,"155","52593.66"
1617,"156","52592.59"
2522,"157","52581.44"
942,"164","52571.33"
5926,"155","52550.80"
4370,"172","52549.84"
5382,"154","52543.97"
5684,"158","52543.26"
3806,"153","52530.37"
4405,"163","52523.93"
3253,"173","52519.85"
2648,"149","52511.27"
4152,"159","52509.63"
2676,"170","52499.47"
5589,"154","52492.86"
463,"171","52489.32"
1566,"156","52488.59"
4421,"171","52487.95"
5763,"158","52463.17"
867,"148","52461.57"
3933,"168","52454.06"
4562,"161","52441.93"
2099,"157","52432.31"
2993,"156","52388.05"
4008,"162","52373.20"
665,"161","52351.45"
3059,"143","52350.20"
417,"167","52344.72"
2863,"147","52328.50"
2809,"163","52326.97"
3909,"166","52321.77"
1583,"151","52321.15"
5948,"164","52316.94"
5469,"176","52314.64"
1890,"148","52308.73"
453,"178","52300.58"
5466,"150","52296.02"
5568,"162","52289.96"
1720,"160","52287.27"
4091,"156","52267.92"
5888,"157","52264.79"
5836,"154","52224.55"
3784,"170","52214.94"
639,"168","52213.20"
1694,"157","52204.00"
1445,"155","52203.29"
1739,"155","52198.05"
5699,"163","52191.77"
3030,"159","52172.70"
3860,"169","52170.87"
1567,"149","52161.78"
5670,"144","52154.28"
744,"156","52153.75"
3235,"181","52151.75"
4315,"153","52149.55"
1863,"175","52134.81"
427,"150","52124.69"
687,"153","52112.63"
1593,"162","52104.01"
1968,"173","52092.01"
437,"145","52085.58"
5438,"172","52084.58"
5814,"161","52044.83"
4039,"166","52034.91"
5733,"161","52023.34"
3217,"151","52013.08"
5545,"163","52012.92"
1681,"154","51986.72"
3800,"161","51984.83"
5998,"167","51978.05"
2663,"163","51954.96"
4025,"154","51948.43"
4247,"163","51939.77"
2626,"173","51937.10"
2578,"142","51918.57"
1769,"161","51908.38"
3976,"150","51905.47"
748,"162","51874.86"
4053,"160","51873.80"
554,"169","51862.97"
4292,"169","51843.93"
1450,"161","51843.03"
2006,"160","51825.22"
3127,"152","51813.19"
2943,"147","51786.63"
4227,"166","51771.77"
2615,"190","51769.70"
3040,"162","51742.07"
4510,"149","51736.74"
2027,"139","51729.61"
5380,"178","51721.85"
3924,"149","51716.31"
5297,"157","51709.52"
363,"162","51689.66"
1755,"190","51674.80"
4408,"158","51650.27"
4034,"164","51635.98"
779,"176","51634.20"
1514,"155","51621.43"
5315,"167","51610.87"
3781,"156","51604.29"
2880,"179","51594.93"
4325,"157","51586.19"
4108,"160","51572.18"
4216,"154","51571.06"
4466,"151","51569.00"
3949,"159","51563.03"
4165,"161","51561.13"
3172,"157","51542.61"
4322,"154","51538.09"
4534,"151","51533.59"
5377,"168","51532.56"
5127,"170","51531.26"
5803,"158","51520.28"
3144,"158","51511.72"
941,"178","51473.34"
2725,"168","51467.75"
1525,"169","51439.92"
4142,"164","51434.13"
4484,"167","51411.43"
1986,"180","51410.42"
4128,"155","51395.89"
621,"158","51394.03"
5433,"161","51389.96"
5866,"150","51378.87"
3190,"160","51376.24"
5793,"170","51363.01"
2931,"181","51341.92"
5243,"156","51329.66"
3116,"168","51322.86"
5620,"165","51306.35"
5902,"177","51296.10"
5870,"175","51283.65"
966,"162","51280.61"
1858,"172","51277.11"
5973,"172","51265.94"
5678,"140","51239.71"
898,"158","51232.07"
5191,"174","51223.05"
3094,"162","51209.38"
473,"153","51189.30"
763,"168","51135.31"
2661,"151","51130.28"
1773,"146","51118.46"
5797,"152","51116.80"
5416,"152","51111.61"
5189,"141","51089.11"
5100,"170","51070.86"
713,"160","51059.61"
4565,"179","51057.95"
5424,"144","51054.66"
2650,"163","51042.49"
3182,"153","51035.08"
1581,"157","51024.94"
1533,"147","51013.49"
4535,"158","50981.25"
2926,"184","50978.40"
5554,"149","50970.52"
5256,"171","50895.62"
4298,"158","50884.60"
5719,"189","50872.95"
5261,"165","50870.78"
784,"160","50868.82"
1795,"161","50831.35"
3052,"148","50827.38"
4501,"151","50822.62"
2839,"172","50806.52"
5316,"162","50794.11"
2853,"158","50793.99"
5878,"156","50790.77"
5323,"165","50789.43"
5269,"161","50788.29"
1509,"155","50784.13"
5681,"160","50773.53"
5402,"164","50759.49"
3985,"139","50743.10"
595,"162","50705.94"
4417,"174","50701.34"
408,"175","50693.89"
3110,"175","50687.85"
2647,"154","50616.97"
734,"164","50615.90"
1728,"168","50597.01"
5522,"154","50595.72"
521,"167","50568.57"
2614,"171","50566.38"
815,"160","50559.34"
5442,"161","50535.47"
2941,"159","50535.10"
3225,"146","50512.87"
4369,"148","50509.06"
3823,"166","50505.12"
5332,"163","50505.08"
637,"163","50474.86"
4149,"145","50467.05"
4115,"157","50440.82"
823,"160","50411.90"
5633,"145","50381.85"
5910,"160","50362.85"
762,"164","50360.72"
675,"172","50354.82"
5919,"157","50353.74"
2890,"147","50344.06"
2657,"159","50341.41"
2714,"147","50340.66"
5114,"174","50338.94"
5120,"150","50334.06"
1502,"165","50313.94"
2533,"121","50305.10"
2914,"166","50304.96"
1393,"177","50293.17"
5725,"152","50291.20"
4000,"159","50267.17"
3280,"155","50254.73"
3223,"175","50254.55"
1627,"158","50251.59"
1640,"156","50248.99"
494,"160","50248.36"
5161,"165","50188.89"
739,"151","50187.51"
4255,"171","50165.46"
2549,"156","50162.05"
630,"145","50159.66"
5324,"159","50155.08"
2586,"147","50154.67"
5528,"151","50151.80"
835,"169","50151.29"
3765,"166","50147.53"
3970,"157","50144.12"
4493,"163","50131.60"
2747,"150","50119.34"
4093,"154","50117.27"
5754,"167","50082.69"
3105,"171","50066.62"
619,"156","50066.30"
3180,"175","50061.24"
5319,"166","50050.88"
2627,"158","50049.94"
1959,"158","50029.10"
5874,"169","50013.55"
4368,"150","50011.24"
5840,"155","50000.51"
1975,"163","49996.13"
5956,"149","49985.32"
565,"152","49979.33"
504,"170","49978.02"
5368,"149","49961.92"
357,"159","49956.27"
5250,"162","49951.42"
3986,"173","49946.58"
4306,"180","49932.77"
449,"168","49931.56"
696,"164","49916.64"
3266,"153","49903.10"
2722,"166","49898.53"
3766,"161","49895.69"
2806,"142","49881.65"
836,"168","49839.34"
2605,"170","49838.44"
4540,"156","49835.00"
4571,"175","49833.49"
2564,"159","49774.24"
4311,"149","49769.43"
4293,"150","49744.40"
3262,"163","49740.33"
4518,"154","49722.51"
1782,"157","49716.22"
2617,"161","49702.40"
1766,"156","49691.66"
1985,"164","49682.80"
3267,"152","49676.70"
2566,"172","49672.47"
3191,"155","49669.18"
3761,"162","49668.39"
548,"156","49649.52"
2589,"138","49639.34"
2732,"165","49627.15"
4477,"160","49605.84"
4362,"177","49602.03"
5530,"168","49594.98"
3062,"151","49592.89"
484,"156","49578.42"
2759,"166","49568.52"
3940,"160","49567.86"
5183,"165","49561.73"
2633,"164","49554.75"
2600,"161","49531.84"
3042,"175","49514.46"
5260,"155","49513.02"
5896,"170","49511.49"
540,"149","49500.71"
3134,"146","49493.31"
519,"160","49490.48"
4573,"167","49488.21"
1666,"164","49475.01"
3929,"148","49466.04"
4593,"159","49456.30"
4116,"163","49436.94"
5125,"161","49435.41"
5234,"162","49408.63"
3219,"153","49407.62"
3869,"167","49405.31"
5241,"149","49404.84"
2684,"158","49396.30"
5490,"148","49372.26"
2048,"168","49355.79"
5542,"149","49348.73"
4052,"156","49285.36"
5960,"161","49283.93"
5764,"156","49268.88"
1695,"146","49266.77"
2780,"152","49263.50"
5758,"161","49247.90"
1589,"151","49246.85"
4569,"163","49224.88"
5303,"154","49182.55"
5925,"158","49180.25"
5330,"158","49170.65"
2920,"174","49141.80"
4436,"159","49110.37"
3902,"176","49109.45"
5296,"145","49100.14"
5804,"154","49094.57"
988,"158","49089.84"
2526,"163","49088.07"
4268,"169","49046.78"
4457,"166","49020.55"
4083,"143","49009.52"
5799,"145","49004.34"
2979,"165","48986.74"
1746,"155","48959.45"
1700,"152","48947.75"
3974,"162","48941.50"
701,"157","48939.29"
654,"160","48938.58"
3812,"149","48937.54"
1680,"146","48933.74"
5104,"148","48931.75"
1618,"179","48924.07"
3117,"153","48913.84"
2020,"159","48913.80"
3780,"164","48903.37"
2019,"149","48889.70"
2975,"176","48883.89"
4500,"156","48868.00"
4584,"167","48860.86"
793,"135","48833.65"
631,"140","48812.75"
4167,"139","48804.20"
464,"158","48799.70"
4288,"145","48786.81"
2865,"132","48786.25"
1417,"160","48775.57"
788,"159","48773.12"
964,"150","48764.66"
5158,"156","48751.79"
606,"172","48726.95"
1856,"149","48720.22"
5561,"174","48690.14"
840,"176","48689.43"
454,"151","48683.39"
3166,"166","48675.82"
2844,"138","48663.16"
5666,"154","48653.48"
4496,"144","48637.31"
2862,"172","48619.90"
1999,"145","48566.60"
1889,"155","48551.00"
1920,"142","48487.09"
780,"150","48463.52"
2900,"142","48457.23"
5523,"143","48456.96"
5372,"161","48455.68"
5720,"130","48439.64"
5882,"148","48425.12"
1656,"145","48397.45"
3137,"166","48361.24"
2727,"175","48324.79"
3859,"149","48265.33"
850,"181","48264.72"
5892,"163","48236.29"
3901,"151","48235.75"
4263,"144","48215.34"
5495,"157","48206.89"
5320,"161","48188.55"
3247,"163","48182.19"
575,"162","48170.19"
3982,"159","48164.79"
3167,"156","48146.13"
5168,"148","48130.29"
1808,"145","48120.75"
2981,"152","48120.17"
3931,"156","48113.66"
1642,"146","48108.47"
5555,"150","48105.85"
5917,"161","48101.96"
5538,"165","48066.07"
4035,"169","48058.46"
1667,"158","48052.18"
3032,"168","48038.79"
1948,"157","48025.09"
353,"162","48006.22"
1659,"164","48000.38"
790,"156","47986.20"
5789,"155","47981.27"
5348,"166","47973.34"
885,"162","47901.31"
5765,"168","47893.80"
1543,"145","47865.51"
5532,"145","47847.48"
2738,"132","47843.36"
5644,"176","47831.07"
4533,"146","47829.06"
435,"160","47806.96"
4051,"162","47766.97"
1410,"145","47753.99"
5359,"144","47745.80"
1967,"153","47745.09"
4066,"165","47740.28"
1572,"152","47738.51"
5598,"148","47731.45"
702,"137","47723.72"
2843,"161","47680.64"
5576,"171","47668.95"
4441,"168","47663.52"
751,"173","47645.51"
2080,"152","47637.45"
4265,"159","47613.75"
968,"170","47605.81"
5521,"148","47559.22"
903,"150","47554.87"
644,"160","47537.53"
3975,"152","47508.49"
5304,"144","47487.40"
1691,"159","47475.76"
4343,"151","47473.32"
5617,"137","47469.65"
3125,"167","47462.54"
393,"136","47421.83"
2851,"155","47371.98"
3081,"166","47357.55"
3293,"157","47334.56"
936,"157","47330.02"
5426,"168","47315.81"
5871,"157","47294.30"
5109,"134","47272.28"
588,"150","47253.62"
5103,"133","47235.34"
977,"160","47213.72"
2051,"155","47191.19"
673,"168","47176.33"
5285,"153","47138.50"
5945,"161","47137.54"
3988,"182","47092.04"
4442,"141","47082.32"
5379,"155","47069.93"
3948,"151","47047.72"
2814,"170","47023.61"
5593,"162","46988.25"
5314,"150","46976.70"
5585,"136","46974.55"
3826,"138","46959.05"
771,"158","46952.80"
2632,"150","46928.67"
5443,"161","46926.37"
4196,"163","46876.62"
5582,"161","46875.92"
3997,"151","46855.93"
2014,"143","46837.70"
1498,"158","46745.88"
634,"147","46731.18"
1443,"166","46648.16"
3911,"142","46634.01"
5175,"172","46608.66"
2649,"186","46607.57"
1820,"136","46600.96"
3289,"161","46561.02"
2539,"154","46548.04"
4069,"152","46540.09"
991,"164","46419.30"
5342,"154","46411.97"
4113,"157","46409.04"
5354,"160","46366.40"
3240,"152","46337.04"
4463,"146","46330.32"
1817,"150","46280.31"
364,"147","46268.75"
3254,"176","46251.56"
2932,"121","46207.04"
2641,"164","46198.32"
4041,"155","46119.36"
5129,"162","46085.28"
4229,"156","46062.13"
1724,"147","46059.43"
1480,"151","46050.45"
5862,"157","46021.12"
912,"152","46001.29"
2588,"157","45967.21"
2094,"154","45950.60"
3834,"146","45935.22"
1787,"138","45923.46"
5579,"144","45856.81"
1893,"156","45855.70"
4123,"161","45826.11"
5721,"154","45811.33"
992,"152","45804.41"
1423,"156","45800.26"
5694,"159","45753.10"
863,"144","45706.84"
4199,"157","45674.46"
3090,"157","45657.51"
4469,"146","45636.86"
5970,"168","45594.19"
5407,"123","45493.46"
2594,"169","45483.46"
2070,"159","45476.61"
383,"167","45428.35"
958,"161","45362.41"
5384,"152","45319.37"
3276,"155","45288.65"
476,"156","45276.95"
602,"173","45276.76"
5747,"174","45255.88"
1470,"149","45230.97"
4029,"161","45207.27"
4434,"154","45116.57"
5450,"156","45070.95"
1420,"165","44977.18"
5895,"149","44952.80"
5180,"148","44881.18"
5166,"165","44873.86"
5491,"140","44869.17"
5212,"160","44759.20"
2965,"161","44697.42"
5669,"163","44693.19"
2667,"144","44687.34"
916,"146","44679.39"
857,"158","44678.43"
3083,"164","44596.45"
3873,"147","44515.96"
2670,"157","44469.93"
3797,"152","44371.42"
2803,"140","44366.95"
4024,"144","44347.10"
525,"160","44316.85"
5631,"159","44275.25"
3095,"154","44228.73"
5622,"162","44227.13"
4269,"151","44184.73"
5717,"145","44135.04"
957,"154","44062.51"
2934,"137","44048.43"
1761,"158","44023.34"
3132,"154","44003.84"
