product_id,store_id,customer_id,sale_date,quantity,total_price,channel,heard_about_us,sales_associate_id
1,9999,3313,2024-07-05,4,286.86,Online,Instagram,25
15,9999,835,2024-08-11,2,78.3,Online,Facebook,25
5,9999,1624,2024-09-16,4,198.68,Online,Google,25
19,9999,2121,2024-03-05,1,30.46,Online,Facebook,25
21,1,415,2024-07-03,2,64.15,In-Store,,2
6,3,1416,2024-04-20,4,414.41,In-Store,,11
12,6,284,2024-05-11,2,151.99,In-Store,,22
20,1,1125,2023-12-23,3,259.47,In-Store,,2
14,9999,1634,2023-12-23,5,139.59,Online,Friend,25
12,6,1474,2024-03-11,5,395.09,In-Store,,22
1,1,1308,2023-10-14,5,125.13,In-Store,,2
4,9999,2031,2024-02-04,2,147.93,Online,Facebook,25
19,9999,3182,2024-06-08,3,468.9,Online,Facebook,25
8,6,232,2024-02-28,3,406.98,In-Store,,22
12,9999,4651,2023-12-03,5,88.21,Online,Friend,25
18,9999,2532,2024-03-23,2,255.41,Online,Instagram,25
8,1,1651,2023-11-19,2,29.57,In-Store,,1
5,1,1211,2024-05-18,2,461.01,In-Store,,2
19,6,1161,2023-10-13,1,426.31,In-Store,,22
12,2,1291,2024-02-25,5,68.5,In-Store,,7
14,2,1437,2024-04-27,3,103.62,In-Store,,6
13,9999,2514,2023-10-13,3,81.13,Online,Other,25
19,6,1810,2024-05-26,5,35.54,In-Store,,22
21,9999,4633,2023-11-22,1,469.61,Online,YouTube,25
3,9999,1950,2024-03-20,3,491.54,Online,Other,25
3,9999,2751,2023-10-22,4,25.47,Online,Facebook,25
3,9999,2872,2024-02-19,3,397.77,Online,Instagram,25
13,3,3590,2023-12-20,4,485.17,In-Store,,11
13,5,1848,2024-01-31,5,200.17,In-Store,,18
6,9999,3697,2024-07-08,1,403.61,Online,YouTube,25
1,9999,2611,2024-02-19,3,476.8,Online,YouTube,25
6,9999,3076,2024-07-05,2,371.35,Online,YouTube,25
20,9999,3955,2024-08-03,1,227.04,Online,Google,25
14,9999,1287,2024-01-04,1,68.6,Online,Facebook,25
14,2,786,2023-11-02,5,147.33,In-Store,,6
2,1,32,2023-10-11,5,283.84,In-Store,,3
14,2,718,2024-04-18,3,415.47,In-Store,,5
1,9999,1696,2024-10-03,2,326.33,Online,Friend,25
4,1,3175,2024-02-09,4,246.05,In-Store,,2
6,1,505,2024-05-28,4,197.31,In-Store,,1
5,6,793,2024-07-15,1,340.71,In-Store,,22
19,5,3430,2024-05-29,5,49.27,In-Store,,19
18,2,285,2024-07-06,5,443.19,In-Store,,6
17,9999,4680,2024-09-15,5,404.22,Online,Instagram,25
15,9999,1417,2023-12-15,2,486.64,Online,Facebook,25
2,2,1212,2023-10-11,1,494.37,In-Store,,5
20,9999,2113,2023-11-28,3,457.19,Online,Instagram,25
13,4,102,2023-11-19,4,284.99,In-Store,,13
20,9999,4814,2024-06-05,5,395.21,Online,Friend,25
5,9999,1215,2024-04-27,5,302.21,Online,Instagram,25
19,6,828,2023-12-22,3,436.39,In-Store,,21
9,1,1179,2024-06-16,4,294.57,In-Store,,1
20,5,404,2024-07-10,4,38.62,In-Store,,17
16,2,4028,2023-12-04,3,29.71,In-Store,,6
4,5,4956,2024-05-13,2,164.23,In-Store,,18
21,5,732,2024-07-03,2,232.02,In-Store,,18
17,9999,3064,2023-11-14,1,267.33,Online,Instagram,25
10,9999,4152,2024-07-29,4,85.11,Online,Facebook,25
7,1,1645,2024-09-21,1,139.76,In-Store,,2
12,4,1632,2023-11-12,3,196.81,In-Store,,13
21,4,1015,2023-10-13,1,136.13,In-Store,,14
6,1,3888,2024-01-26,5,284.64,In-Store,,3
9,9999,741,2024-06-07,3,33.18,Online,Facebook,25
19,9999,1756,2024-09-18,2,330.74,Online,YouTube,25
21,9999,3355,2024-02-26,5,29.63,Online,Friend,25
5,9999,1419,2024-06-21,5,404.42,Online,YouTube,25
20,6,4789,2023-10-31,3,223.43,In-Store,,21
4,4,61,2024-06-12,5,499.73,In-Store,,14
20,9999,4990,2024-05-20,3,163.27,Online,Friend,25
3,2,1544,2023-11-10,3,327.49,In-Store,,6
5,4,1147,2024-07-12,2,451.85,In-Store,,15
1,3,4075,2024-08-10,3,144.52,In-Store,,10
2,5,1393,2024-05-10,5,411.69,In-Store,,18
18,9999,1484,2023-11-17,3,66.85,Online,Other,25
9,4,1830,2024-09-28,2,474.52,In-Store,,15
10,3,965,2024-07-16,3,198.41,In-Store,,10
16,9999,440,2024-02-08,5,298.55,Online,Friend,25
7,4,443,2024-03-08,1,436.4,In-Store,,13
5,1,1126,2024-02-16,2,184.48,In-Store,,2
6,9999,663,2024-04-06,4,179.66,Online,YouTube,25
21,9999,476,2024-02-05,1,236.99,Online,Facebook,25
19,9999,1298,2024-08-09,4,396.9,Online,Facebook,25
20,3,310,2024-07-30,4,213.63,In-Store,,9
18,5,1634,2023-11-11,3,476.03,In-Store,,18
17,9999,1562,2024-09-19,1,344.84,Online,Facebook,25
12,2,375,2024-05-23,2,69.3,In-Store,,5
10,3,1097,2024-08-02,4,369.36,In-Store,,10
11,9999,4016,2024-06-18,3,380.06,Online,Friend,25
1,9999,1872,2024-03-11,2,369.04,Online,Facebook,25
1,5,307,2024-06-28,5,101.11,In-Store,,17
13,9999,2096,2024-09-21,5,319.1,Online,Other,25
4,3,162,2024-01-10,1,351.08,In-Store,,10
4,9999,4484,2024-07-25,3,247.71,Online,Facebook,25
21,9999,77,2024-04-17,3,222.02,Online,Other,25
17,9999,2212,2024-03-28,5,310.7,Online,Friend,25
4,9999,4191,2024-03-11,5,76.51,Online,Instagram,25
16,5,1628,2024-06-27,5,115.88,In-Store,,19
7,9999,2933,2024-01-10,4,161.77,Online,Google,25
16,9999,1702,2024-08-10,4,178.69,Online,Instagram,25
3,9999,905,2024-08-03,5,341.13,Online,Instagram,25
17,9999,615,2023-11-04,1,454.29,Online,Friend,25
10,9999,2164,2024-08-21,4,44.04,Online,Instagram,25
10,9999,2951,2024-01-01,3,224.48,Online,Instagram,25
2,9999,80,2024-03-22,2,338.41,Online,YouTube,25
12,9999,3586,2024-05-14,5,148.79,Online,YouTube,25
11,2,1499,2024-02-19,1,212.37,In-Store,,6
13,9999,3918,2023-10-14,4,331.45,Online,Instagram,25
5,5,481,2024-08-10,2,69.78,In-Store,,18
15,4,1485,2023-12-09,5,202.28,In-Store,,14
5,3,519,2023-12-20,4,74.21,In-Store,,10
9,9999,2575,2024-07-22,1,358.19,Online,Other,25
11,9999,4253,2024-02-05,5,350.36,Online,Friend,25
8,1,448,2024-08-21,3,338.58,In-Store,,2
1,6,1286,2024-06-16,5,427.45,In-Store,,21
3,1,4028,2024-01-13,3,135.63,In-Store,,2
8,9999,4510,2023-10-07,4,213.57,Online,Instagram,25
15,3,973,2024-09-14,5,235.09,In-Store,,10
16,9999,146,2023-11-04,1,213.65,Online,Google,25
18,6,2,2024-06-23,1,400.06,In-Store,,22
18,5,1695,2024-03-30,4,476.17,In-Store,,19
8,5,935,2024-07-07,3,288.87,In-Store,,17
4,4,871,2024-06-12,1,183.85,In-Store,,13
2,1,1345,2024-05-27,4,87.42,In-Store,,2
20,2,1605,2024-03-31,2,77.96,In-Store,,5
7,9999,2769,2024-07-20,1,383.43,Online,Other,25
19,9999,1010,2023-11-07,4,239.55,Online,Friend,25
1,6,1452,2023-12-24,1,285.55,In-Store,,21
19,4,1423,2024-06-13,2,69.71,In-Store,,13
13,9999,3430,2024-01-24,5,459.64,Online,YouTube,25
13,9999,2809,2024-05-03,3,237.37,Online,Facebook,25
14,5,4535,2024-03-25,5,163.48,In-Store,,17
21,5,1087,2024-04-15,2,120.66,In-Store,,17
21,5,1457,2024-03-07,5,280.4,In-Store,,17
12,5,105,2024-07-03,4,299.75,In-Store,,17
17,9999,873,2024-02-02,1,202.82,Online,Other,25
2,9999,1638,2024-06-17,3,380.09,Online,YouTube,25
9,2,1200,2024-01-11,1,351.49,In-Store,,5
18,9999,265,2024-01-04,3,410.73,Online,Google,25
18,5,385,2023-11-17,5,206.67,In-Store,,17
13,6,3175,2023-12-13,4,479.22,In-Store,,22
2,5,107,2023-11-16,3,117.48,In-Store,,19
21,9999,3013,2024-04-17,5,282.38,Online,Other,25
7,9999,2410,2024-07-08,4,105.16,Online,Facebook,25
6,2,1066,2023-12-10,1,201.06,In-Store,,6
6,5,1269,2023-12-22,3,22.71,In-Store,,17
2,3,1260,2024-03-29,3,306.5,In-Store,,11
19,4,1507,2024-06-25,3,54.98,In-Store,,13
17,1,559,2024-09-25,5,96.5,In-Store,,2
8,2,1748,2024-04-13,3,178.91,In-Store,,6
20,9999,4346,2024-01-15,4,498.38,Online,Instagram,25
12,9999,3651,2023-11-09,2,454.16,Online,Instagram,25
11,1,360,2023-12-14,1,205.22,In-Store,,1
10,9999,1578,2023-12-26,3,266.67,Online,Facebook,25
18,9999,4369,2023-12-08,1,320.93,Online,Other,25
21,9999,1747,2023-10-09,4,421.12,Online,Google,25
14,1,591,2024-04-16,2,31.4,In-Store,,1
3,9999,445,2024-01-12,2,401.22,Online,Google,25
8,3,139,2024-09-24,4,206.26,In-Store,,10
13,9999,970,2024-04-23,5,22.83,Online,Other,25
19,9999,373,2024-06-15,1,191.7,Online,YouTube,25
10,3,253,2023-11-19,1,155.13,In-Store,,9
16,5,1281,2024-08-16,5,125.54,In-Store,,18
18,6,92,2024-03-31,2,163.07,In-Store,,22
18,9999,4548,2024-08-18,2,79.15,Online,Google,25
20,9999,3229,2024-05-01,5,282.81,Online,YouTube,25
7,9999,2817,2024-03-23,2,218.07,Online,Facebook,25
6,9999,1809,2024-03-13,5,420.68,Online,Instagram,25
6,4,600,2023-12-10,1,428.67,In-Store,,14
10,6,552,2023-10-22,3,67.14,In-Store,,22
12,9999,1051,2024-09-12,2,68.02,Online,Facebook,25
11,5,3981,2024-03-26,4,177.61,In-Store,,17
5,6,1382,2024-07-30,5,194.96,In-Store,,22
1,2,2945,2024-02-27,2,397.12,In-Store,,6
5,5,892,2023-10-31,4,242.17,In-Store,,18
6,9999,4970,2024-05-21,1,424.06,Online,Google,25
7,9999,2157,2023-10-23,1,369.16,Online,Google,25
21,9999,256,2023-11-27,5,297.87,Online,Instagram,25
18,4,1218,2024-04-26,5,449.11,In-Store,,15
12,1,742,2024-01-23,2,447.89,In-Store,,2
13,9999,2981,2024-10-01,5,25.08,Online,Google,25
6,9999,4212,2023-11-16,2,234.19,Online,Google,25
19,9999,1198,2024-07-09,4,470.8,Online,Facebook,25
16,9999,1899,2024-05-12,1,146.89,Online,Instagram,25
7,6,327,2024-07-19,3,206.28,In-Store,,21
21,6,1425,2023-12-25,1,357.79,In-Store,,21
13,9999,3101,2024-04-12,3,302.09,Online,Google,25
9,5,55,2024-03-16,2,267.86,In-Store,,19
17,9999,1139,2024-03-14,4,99.49,Online,Google,25
21,9999,2301,2024-08-13,2,92.12,Online,YouTube,25
20,5,970,2024-09-30,2,219.01,In-Store,,18
16,9999,3923,2024-01-23,4,121.14,Online,Other,25
14,9999,184,2024-05-18,2,40.71,Online,Facebook,25
21,9999,4200,2024-05-14,1,447.58,Online,Instagram,25
6,4,153,2024-06-30,2,267.99,In-Store,,14
10,6,703,2024-09-14,2,235.62,In-Store,,21
6,9999,1798,2023-12-19,4,308.4,Online,Google,25
17,6,2167,2023-12-20,2,367.61,In-Store,,22
20,1,136,2024-06-01,1,130.31,In-Store,,2
7,9999,4283,2023-11-30,5,348.5,Online,Google,25
4,9999,1454,2023-12-06,4,452.77,Online,Google,25
17,9999,963,2023-10-31,1,251.48,Online,Google,25
18,6,10,2023-10-04,4,270.58,In-Store,,21
17,5,2872,2024-03-16,2,470.44,In-Store,,18
19,3,687,2024-05-08,1,224.23,In-Store,,10
10,9999,4902,2024-01-18,5,216.15,Online,Instagram,25
1,9999,4735,2023-12-27,5,76.56,Online,Friend,25
21,9999,1683,2024-06-18,3,216.25,Online,Facebook,25
14,4,1669,2024-06-17,3,145.43,In-Store,,14
14,4,3262,2024-03-18,5,251.58,In-Store,,14
5,9999,976,2024-06-11,2,234.37,Online,Instagram,25
7,9999,4165,2024-09-06,4,397.32,Online,Facebook,25
13,6,44,2024-07-18,1,415.16,In-Store,,22
14,1,723,2024-05-19,1,146.28,In-Store,,2
2,5,3149,2024-06-01,4,314.7,In-Store,,17
20,1,471,2024-09-09,2,327.34,In-Store,,1
17,9999,2343,2024-03-07,2,36.13,Online,Google,25
6,9999,296,2024-04-20,3,134.84,Online,Facebook,25
3,3,1641,2024-05-28,4,189.5,In-Store,,10
17,5,126,2024-08-31,1,461.21,In-Store,,18
18,2,4776,2024-08-01,3,186.79,In-Store,,6
7,2,3726,2023-10-30,4,295.96,In-Store,,5
17,3,873,2023-12-03,5,54.75,In-Store,,9
4,5,3962,2024-01-24,3,440.53,In-Store,,17
8,9999,2783,2024-07-04,4,347.17,Online,Friend,25
4,9999,2113,2024-04-29,1,203.68,Online,Other,25
8,9999,2587,2024-01-17,4,478.61,Online,Other,25
9,1,2034,2023-11-18,3,64.64,In-Store,,2
6,2,1558,2024-06-12,3,189.7,In-Store,,5
16,2,1636,2024-06-16,2,373.01,In-Store,,5
7,9999,2046,2024-09-13,5,190.89,Online,Instagram,25
3,9999,4036,2024-04-04,5,23.18,Online,Friend,25
12,3,1051,2024-04-01,4,451.1,In-Store,,11
2,9999,4307,2023-11-02,4,249.59,Online,Google,25
12,9999,3226,2023-10-18,2,239.45,Online,Other,25
17,9999,3769,2024-03-10,3,350.82,Online,Other,25
7,4,1534,2024-01-29,5,68.36,In-Store,,14
18,3,4086,2024-01-03,2,149.32,In-Store,,9
14,3,1725,2023-11-06,4,356.34,In-Store,,9
13,9999,2291,2024-09-20,4,106.35,Online,Google,25
8,6,819,2024-08-04,3,405.96,In-Store,,21
7,9999,1195,2024-05-01,2,247.03,Online,Facebook,25
14,5,391,2024-09-15,2,497.87,In-Store,,18
13,3,811,2024-10-03,2,48.82,In-Store,,10
21,3,789,2024-06-06,4,377.4,In-Store,,9
18,1,1630,2024-01-10,3,185.19,In-Store,,2
19,3,643,2023-10-18,5,103.78,In-Store,,9
13,9999,2348,2024-07-06,4,323.22,Online,Facebook,25
21,6,585,2024-03-24,4,323.01,In-Store,,21
3,4,1328,2024-05-29,3,129.54,In-Store,,15
9,5,1371,2024-09-03,4,150.2,In-Store,,18
6,6,190,2023-12-09,2,369.33,In-Store,,22
3,9999,1726,2024-05-05,2,210.58,Online,Instagram,25
16,4,682,2024-05-23,1,32.66,In-Store,,13
4,2,1036,2024-03-31,5,94.53,In-Store,,6
5,6,1107,2023-11-06,2,33.71,In-Store,,21
18,4,1451,2024-02-08,5,306.84,In-Store,,13
21,4,734,2024-02-02,3,456.28,In-Store,,13
15,9999,2523,2024-06-05,3,217.86,Online,YouTube,25
1,9999,1,2024-08-12,5,411.38,Online,YouTube,25
10,6,75,2024-02-01,5,23.99,In-Store,,22
14,9999,2400,2024-06-13,5,130.98,Online,Google,25
12,3,1545,2024-01-17,4,443.44,In-Store,,10
6,9999,3193,2024-09-13,4,125.88,Online,Friend,25
21,2,2203,2024-07-27,5,386.98,In-Store,,6
14,1,1541,2024-04-22,1,107.56,In-Store,,2
15,2,159,2024-03-18,3,356.23,In-Store,,5
5,9999,407,2024-01-27,5,30.62,Online,YouTube,25
9,9999,1025,2024-01-30,4,369.01,Online,Instagram,25
5,2,121,2024-09-23,4,124.25,In-Store,,6
16,9999,3043,2024-02-28,4,354.53,Online,YouTube,25
3,1,1197,2024-04-09,1,147.92,In-Store,,2
16,5,1488,2024-09-29,2,449.94,In-Store,,19
1,2,1000,2024-05-31,2,204.7,In-Store,,6
2,9999,1632,2024-04-19,4,372.95,Online,Google,25
7,6,1300,2024-03-03,4,347.09,In-Store,,22
21,3,346,2023-12-11,5,270.04,In-Store,,10
10,9999,1628,2024-02-13,3,446.01,Online,Instagram,25
8,4,74,2024-07-06,3,27.23,In-Store,,14
2,9999,4761,2024-05-19,4,350.44,Online,YouTube,25
3,6,492,2024-07-08,2,259.96,In-Store,,22
2,9999,2913,2023-12-17,2,356.64,Online,Facebook,25
16,5,1581,2024-04-22,3,491.2,In-Store,,18
1,6,3095,2024-09-07,3,367.71,In-Store,,22
16,2,1529,2024-03-12,5,161.46,In-Store,,5
18,6,1314,2024-06-15,3,371.55,In-Store,,21
3,4,6,2023-11-17,2,235.7,In-Store,,13
21,9999,4145,2024-09-24,4,372.16,Online,Google,25
12,2,1263,2024-05-13,3,366.08,In-Store,,5
20,1,547,2023-12-30,3,216.71,In-Store,,2
2,9999,1064,2023-11-30,2,439.28,Online,Instagram,25
16,4,1570,2024-04-22,1,35.27,In-Store,,15
17,9999,4836,2024-04-23,3,43.56,Online,Google,25
3,9999,108,2023-11-07,2,334.76,Online,Friend,25
21,5,498,2024-10-01,3,287.85,In-Store,,19
2,9999,2178,2024-09-02,5,39.51,Online,YouTube,25
3,9999,1769,2024-03-20,5,66.62,Online,Google,25
13,9999,1553,2023-11-15,2,272.57,Online,Google,25
21,5,1466,2024-08-03,5,379.61,In-Store,,18
21,6,1367,2024-04-03,3,343.76,In-Store,,21
6,9999,4506,2024-06-22,4,262.25,Online,Google,25
20,6,3378,2024-04-07,3,453.19,In-Store,,21
21,9999,3528,2024-01-12,3,312.04,Online,Friend,25
18,6,2,2024-08-04,3,481.59,In-Store,,22
2,9999,2331,2024-09-26,5,27.83,Online,YouTube,25
1,1,1268,2024-01-01,2,123.11,In-Store,,1
4,9999,310,2024-04-22,4,190.71,Online,YouTube,25
12,1,633,2024-02-21,2,131.84,In-Store,,2
11,9999,3953,2024-09-05,2,254.37,Online,Google,25
21,1,459,2024-04-07,1,370.78,In-Store,,2
11,9999,2851,2024-08-20,4,219.93,Online,Facebook,25
21,1,338,2024-08-15,1,324.27,In-Store,,2
11,9999,4424,2024-01-13,5,91.8,Online,Facebook,25
2,9999,3219,2024-07-19,4,381.36,Online,Facebook,25
14,1,404,2024-03-03,4,91.05,In-Store,,2
18,5,1069,2024-09-09,3,60.84,In-Store,,18
5,4,1607,2024-04-06,5,115.09,In-Store,,15
18,5,2650,2024-07-30,2,136.31,In-Store,,18
19,3,734,2024-01-15,1,342.44,In-Store,,9
7,9999,2628,2024-01-21,3,305.06,Online,YouTube,25
6,4,368,2024-05-05,5,414.36,In-Store,,14
8,9999,1636,2024-10-03,3,94.88,Online,Instagram,25
2,1,912,2024-03-31,5,464.83,In-Store,,1
10,9999,3687,2023-11-27,4,30.92,Online,Other,25
18,4,1736,2024-04-18,2,282.28,In-Store,,13
20,9999,1158,2024-02-07,1,200.77,Online,YouTube,25
6,1,493,2024-04-23,3,116.33,In-Store,,2
21,4,69,2024-04-19,1,206.55,In-Store,,15
12,2,884,2024-03-18,1,160.4,In-Store,,6
13,6,722,2024-01-29,1,453.86,In-Store,,21
6,9999,1630,2023-12-12,5,484.06,Online,Instagram,25
8,5,151,2024-06-15,3,180.11,In-Store,,18
12,9999,2883,2024-04-30,3,320.11,Online,Google,25
9,9999,508,2023-12-28,3,441.77,Online,Google,25
9,4,1848,2024-07-13,2,184.06,In-Store,,15
3,9999,3132,2023-10-19,5,481.09,Online,Friend,25
8,6,2698,2024-07-02,2,224.7,In-Store,,22
15,9999,4442,2024-06-18,2,119.24,Online,Google,25
18,9999,1658,2024-07-26,2,168.32,Online,Friend,25
5,9999,4628,2024-02-22,2,172.4,Online,Facebook,25
11,6,1193,2024-06-02,1,387.41,In-Store,,22
10,9999,3630,2024-07-30,3,92.94,Online,Instagram,25
5,4,1514,2024-09-26,1,385.97,In-Store,,14
20,9999,1892,2024-04-02,5,131.45,Online,YouTube,25
3,5,1508,2023-10-17,2,261.12,In-Store,,17
13,9999,4026,2024-04-04,4,86.01,Online,Facebook,25
2,2,1662,2024-05-07,1,464.21,In-Store,,6
7,6,542,2024-08-17,2,465.01,In-Store,,21
16,3,343,2024-08-18,4,446.04,In-Store,,10
20,9999,3117,2024-03-13,3,209.19,Online,Google,25
4,9999,3700,2024-04-13,4,416.96,Online,Facebook,25
17,9999,4407,2024-03-19,4,492.24,Online,Google,25
13,3,1364,2024-06-24,1,111.13,In-Store,,10
14,9999,2412,2024-03-02,5,461.14,Online,Friend,25
21,9999,3701,2024-05-30,1,366.87,Online,Facebook,25
19,3,1466,2023-11-29,2,208.67,In-Store,,10
15,9999,4836,2024-03-23,2,443.62,Online,YouTube,25
11,4,1344,2024-09-22,1,63.77,In-Store,,14
3,9999,4292,2024-02-04,4,368.9,Online,Friend,25
18,4,3118,2024-06-13,1,388.76,In-Store,,14
5,9999,1329,2024-05-28,2,105.86,Online,Friend,25
10,9999,2536,2024-08-10,4,158.61,Online,Instagram,25
5,1,1662,2024-08-10,1,318.83,In-Store,,1
16,2,651,2024-08-13,5,407.58,In-Store,,6
20,4,1701,2024-02-20,1,137.46,In-Store,,14
2,1,1515,2024-01-27,2,46.43,In-Store,,1
2,9999,4736,2024-06-23,5,163.25,Online,Instagram,25
4,4,1454,2024-07-07,2,97.44,In-Store,,14
15,9999,4743,2024-08-18,3,467.11,Online,YouTube,25
11,6,532,2023-10-17,4,413.73,In-Store,,21
10,2,1720,2023-10-29,2,78.57,In-Store,,7
7,9999,477,2024-05-22,1,294.26,Online,Friend,25
20,2,1063,2024-09-05,4,312.25,In-Store,,6
20,3,1474,2024-10-03,4,269.46,In-Store,,11
20,9999,1907,2024-07-03,3,490.04,Online,Instagram,25
1,9999,3809,2024-03-10,1,373.98,Online,Google,25
14,9999,3392,2023-11-09,1,180.22,Online,Instagram,25
21,9999,1649,2024-05-22,3,142.12,Online,YouTube,25
10,9999,4151,2024-08-18,5,175.48,Online,Instagram,25
11,9999,2797,2024-03-14,4,367.71,Online,Facebook,25
7,6,292,2024-06-14,3,462.69,In-Store,,22
21,6,1113,2024-08-29,4,94.59,In-Store,,22
18,6,459,2023-10-20,4,396.31,In-Store,,22
17,4,154,2024-07-21,5,367.98,In-Store,,14
7,1,4731,2024-01-19,3,403.78,In-Store,,2
5,4,1360,2024-02-18,1,182.79,In-Store,,14
19,9999,4962,2023-11-26,4,109.94,Online,YouTube,25
11,6,260,2024-04-15,3,218.66,In-Store,,21
12,2,307,2024-04-28,3,123.75,In-Store,,5
7,6,759,2024-07-20,4,262.88,In-Store,,22
5,5,1559,2023-12-05,3,463.35,In-Store,,18
5,9999,805,2023-11-01,5,344.82,Online,Facebook,25
2,9999,3764,2024-08-17,4,362.57,Online,Instagram,25
10,3,361,2024-05-17,5,438.5,In-Store,,10
2,1,845,2023-12-31,5,387.77,In-Store,,1
10,2,1720,2024-09-02,3,116.27,In-Store,,6
11,9999,3614,2023-11-25,1,150.87,Online,YouTube,25
4,9999,125,2024-03-20,5,288.62,Online,Facebook,25
18,9999,2870,2024-01-04,5,172.87,Online,Other,25
10,4,416,2024-01-05,2,102.21,In-Store,,14
5,9999,238,2023-10-07,4,453.58,Online,Instagram,25
13,9999,441,2024-07-24,1,224.7,Online,Other,25
20,2,1624,2024-08-28,4,315.83,In-Store,,7
18,9999,644,2024-06-08,4,292.54,Online,Other,25
15,3,797,2023-11-30,4,168.99,In-Store,,10
8,3,1178,2024-03-13,5,143.87,In-Store,,10
11,9999,2661,2024-02-07,4,254.0,Online,Friend,25
4,9999,2880,2024-05-06,4,241.4,Online,YouTube,25
12,9999,4952,2024-05-24,5,81.15,Online,Friend,25
4,4,2670,2024-03-07,5,331.74,In-Store,,13
13,9999,4838,2024-01-03,4,134.52,Online,Google,25
6,9999,3952,2024-08-08,4,51.71,Online,Other,25
19,4,1418,2023-12-15,4,292.26,In-Store,,13
3,2,800,2024-02-21,4,74.87,In-Store,,7
15,9999,1444,2024-03-28,3,478.82,Online,Google,25
4,9999,4886,2023-12-29,4,177.16,Online,Instagram,25
7,9999,1139,2024-04-30,5,453.56,Online,Facebook,25
5,2,732,2024-05-01,5,159.92,In-Store,,5
19,6,67,2024-10-01,5,493.48,In-Store,,21
10,9999,512,2024-01-20,3,452.52,Online,Instagram,25
18,9999,2943,2024-09-25,1,433.4,Online,Facebook,25
14,3,1731,2024-05-31,4,320.1,In-Store,,10
6,6,1264,2024-01-12,2,110.35,In-Store,,21
10,9999,1029,2024-04-28,2,25.57,Online,Facebook,25
16,6,3488,2024-06-11,2,60.64,In-Store,,21
20,3,1473,2024-07-02,4,264.52,In-Store,,10
8,6,1523,2023-10-21,4,310.2,In-Store,,21
8,1,4111,2024-05-12,3,217.2,In-Store,,1
2,9999,4655,2024-04-02,4,358.34,Online,Google,25
16,3,656,2024-08-29,2,370.49,In-Store,,10
3,4,640,2024-01-16,5,62.45,In-Store,,14
21,9999,4418,2024-07-22,5,170.0,Online,YouTube,25
18,4,89,2024-05-13,4,237.94,In-Store,,14
11,2,290,2024-02-09,3,481.08,In-Store,,6
20,4,423,2024-05-24,5,145.01,In-Store,,14
10,9999,224,2024-05-18,3,252.68,Online,Google,25
3,2,117,2024-06-08,3,83.62,In-Store,,6
4,9999,4947,2024-06-23,2,456.86,Online,Other,25
15,9999,3030,2024-06-01,2,145.4,Online,Friend,25
6,9999,4321,2024-08-05,1,184.57,Online,Facebook,25
20,5,1263,2024-05-20,4,381.33,In-Store,,18
8,1,2166,2024-08-29,2,121.21,In-Store,,2
4,2,431,2024-05-27,2,242.73,In-Store,,6
18,3,1190,2024-01-25,4,348.08,In-Store,,10
17,3,4344,2024-03-13,1,158.62,In-Store,,9
2,4,798,2024-05-03,5,325.96,In-Store,,14
21,9999,2234,2024-06-28,3,149.76,Online,YouTube,25
21,9999,4786,2023-11-05,4,241.33,Online,Other,25
19,9999,1597,2024-01-20,5,181.96,Online,YouTube,25
18,9999,87,2024-07-03,1,419.21,Online,Friend,25
4,2,1582,2023-12-07,1,349.04,In-Store,,6
2,9999,195,2023-11-21,5,64.13,Online,Google,25
21,9999,998,2024-04-18,1,61.47,Online,Friend,25
21,9999,4638,2024-09-23,2,450.08,Online,YouTube,25
10,5,2650,2024-04-15,1,326.61,In-Store,,18
9,9999,1327,2024-09-02,1,153.1,Online,Friend,25
13,2,569,2024-08-02,1,143.95,In-Store,,5
16,1,1644,2024-01-06,5,208.46,In-Store,,2
18,9999,3533,2024-07-31,2,314.7,Online,Friend,25
9,5,847,2024-03-28,1,55.0,In-Store,,18
1,9999,4078,2024-07-25,2,333.38,Online,Instagram,25
13,4,575,2024-07-03,2,356.03,In-Store,,14
18,1,453,2024-02-04,1,204.52,In-Store,,2
21,1,743,2023-11-15,3,276.62,In-Store,,2
15,9999,2376,2024-09-20,2,104.78,Online,Friend,25
7,3,1553,2023-11-24,4,450.3,In-Store,,11
5,9999,293,2024-09-21,2,32.18,Online,Friend,25
13,4,517,2024-08-13,5,328.84,In-Store,,13
15,5,135,2024-06-25,1,182.86,In-Store,,18
2,6,3322,2024-09-26,1,121.61,In-Store,,22
18,9999,1221,2024-09-22,5,131.83,Online,Instagram,25
5,9999,4006,2024-07-24,1,246.19,Online,Facebook,25
21,9999,1070,2024-02-14,1,102.68,Online,YouTube,25
4,9999,3738,2024-07-19,5,101.93,Online,Instagram,25
4,9999,4073,2023-10-09,5,403.6,Online,Instagram,25
7,2,3492,2024-04-17,3,409.53,In-Store,,7
19,9999,4472,2024-03-18,2,174.36,Online,Instagram,25
19,1,1421,2024-06-06,3,50.35,In-Store,,2
14,2,1377,2024-06-06,3,285.64,In-Store,,6
19,5,334,2024-05-04,2,67.98,In-Store,,18
1,9999,3990,2024-07-31,1,23.05,Online,Instagram,25
21,5,1689,2024-09-12,3,219.79,In-Store,,17
5,9999,2220,2023-11-12,5,236.2,Online,Facebook,25
20,4,309,2023-12-28,5,106.4,In-Store,,14
3,9999,2468,2023-10-13,3,221.02,Online,Facebook,25
4,9999,4344,2024-08-22,1,317.08,Online,Friend,25
